time,theta
8896,35.6439
8897,35.6734
8898,35.6881
8899,35.7171
8900,35.7316
8901,35.7459
8902,35.7745
8903,35.8027
8904,35.8306
8905,35.8445
8906,35.8582
8907,35.8856
8908,35.9126
8909,35.926
8910,35.9526
8911,35.9659
8912,35.9923
8913,36.0055
8914,36.0314
8915,36.057
8916,36.0697
8917,36.0822
8918,36.1072
8919,36.1195
8920,36.1439
8921,36.168
8922,36.1919
8923,36.2037
8924,36.2387
8925,36.2502
8926,36.273
8927,36.2843
8928,36.3067
8929,36.3178
8930,36.3398
8931,36.3506
8932,36.3722
8933,36.3828
8934,36.3934
8935,36.4144
8936,36.4248
8937,36.4453
8938,36.4656
8939,36.4756
8940,36.4954
8941,36.515
8942,36.5246
8943,36.5438
8944,36.5533
8945,36.572
8946,36.5813
8947,36.6088
8948,36.6532
8949,36.7046
8950,36.7537
8951,36.7617
8952,36.7775
8953,36.8233
8954,36.8308
8955,36.8454
8956,36.8527
8957,36.86
8958,36.8743
8959,36.8813
8960,36.8953
8961,36.9022
8962,36.9158
8963,36.9293
8964,36.9359
8965,36.949
8966,36.962
8967,36.9684
8968,36.981
8969,36.9935
8970,36.9996
8971,37.0118
8972,37.0178
8973,37.0238
8974,37.0297
8975,37.0413
8976,37.0471
8977,37.0585
8978,37.0698
8979,37.0754
8980,37.0863
8981,37.0971
8982,37.1024
8983,37.113
8984,37.1234
8985,37.1285
8986,37.1386
8987,37.1437
8988,37.1486
8989,37.1585
8990,37.1633
8991,37.1729
8992,37.1776
8993,37.187
8994,37.1962
8995,37.2008
8996,37.2098
8997,37.2142
8998,37.223
8999,37.2274
9000,37.236
9001,37.2402
9002,37.2444
9003,37.2527
9004,37.2568
9005,37.265
9006,37.269
9007,37.2769
9008,37.2808
9009,37.2885
9010,37.2961
9011,37.2998
9012,37.3072
9013,37.311
9014,37.3184
9015,37.322
9016,37.3255
9017,37.3327
9018,37.34
9019,37.3437
9020,37.3506
9021,37.3539
9022,37.3606
9023,37.3643
9024,37.3715
9025,37.3749
9026,37.3812
9027,37.3841
9028,37.3908
9029,37.3948
9030,37.3987
9031,37.4042
9032,37.4077
9033,37.41
9034,37.4179
9035,37.4235
9036,37.4327
9037,37.4385
9038,37.4409
9039,37.4427
9040,37.4512
9041,37.4578
9042,37.4631
9043,37.4693
9044,37.4715
9045,37.473
9046,37.4797
9047,37.4889
9048,37.4933
9049,37.4966
9050,37.5004
9051,37.5027
9052,37.5051
9053,37.513
9054,37.5181
9055,37.5245
9056,37.5263
9057,37.5295
9058,37.5317
9059,37.5394
9060,37.5442
9061,37.5496
9062,37.5503
9063,37.5511
9064,37.5531
9065,37.5608
9066,37.5709
9067,37.5744
9068,37.5781
9069,37.5785
9070,37.5817
9071,37.5839
9072,37.592
9073,37.6005
9074,37.6036
9075,37.6075
9076,37.609
9077,37.6143
9078,37.6234
9079,37.6282
9080,37.6315
9081,37.6348
9082,37.6366
9083,37.6384
9084,37.6405
9085,37.6481
9086,37.6574
9087,37.6613
9088,37.664
9089,37.6676
9090,37.6718
9091,37.6783
9092,37.6823
9093,37.6863
9094,37.6915
9095,37.6945
9096,37.6965
9097,37.7029
9098,37.7073
9099,37.7115
9100,37.7198
9101,37.7263
9102,37.7286
9103,37.7343
9104,37.7379
9105,37.7449
9106,37.7513
9107,37.7585
9108,37.7626
9109,37.7695
9110,37.772
9111,37.7743
9112,37.7806
9113,37.785
9114,37.7941
9115,37.8015
9116,37.8036
9117,37.8074
9118,37.809
9119,37.817
9120,37.8232
9121,37.8324
9122,37.8342
9123,37.841
9124,37.8526
9125,37.8601
9126,37.8618
9127,37.8683
9128,37.874
9129,37.8834
9130,37.8856
9131,37.8921
9132,37.898
9133,37.9069
9134,37.9101
9135,37.9123
9136,37.9161
9137,37.9267
9138,37.9376
9139,37.9421
9140,37.9504
9141,37.9545
9142,37.9618
9143,37.9646
9144,37.9732
9145,37.9793
9146,37.9851
9147,37.993
9148,37.9959
9149,38
9150,38.0113
9151,38.0173
9152,38.0243
9153,38.0282
9154,38.0335
9155,38.0405
9156,38.0521
9157,38.059
9158,38.0641
9159,38.0774
9160,38.0848
9161,38.0911
9162,38.1003
9163,38.104
9164,38.114
9165,38.1266
9166,38.1329
9167,38.1448
9168,38.1579
9169,38.171
9170,38.182
9171,38.1865
9172,38.1964
9173,38.2025
9174,38.2158
9175,38.2225
9176,38.2287
9177,38.2406
9178,38.2531
9179,38.2595
9180,38.2657
9181,38.2769
9182,38.2878
9183,38.2938
9184,38.3001
9185,38.3129
9186,38.3259
9187,38.3325
9188,38.3392
9189,38.3527
9190,38.3594
9191,38.3727
9192,38.3794
9193,38.3931
9194,38.4001
9195,38.4143
9196,38.4285
9197,38.4356
9198,38.4501
9199,38.4575
9200,38.4725
9201,38.48
9202,38.4952
9203,38.5029
9204,38.5185
9205,38.5263
9206,38.5419
9207,38.5576
9208,38.5655
9209,38.5815
9210,38.5895
9211,38.6058
9212,38.6141
9213,38.6225
9214,38.6396
9215,38.6483
9216,38.6659
9217,38.6747
9218,38.6925
9219,38.7014
9220,38.7194
9221,38.7284
9222,38.7468
9223,38.7562
9224,38.7753
9225,38.7849
9226,38.8041
9227,38.8234
9228,38.8331
9229,38.8528
9230,38.8726
9231,38.8827
9232,38.8928
9233,38.9136
9234,38.9241
9235,38.9454
9236,38.9561
9237,38.9777
9238,38.9995
9239,39.0104
9240,39.0325
9241,39.0549
9242,39.0663
9243,39.0894
9244,39.101
9245,39.1128
9246,39.1364
9247,39.1483
9248,39.1722
9249,39.1843
9250,39.2084
9251,39.2328
9252,39.2451
9253,39.2575
9254,39.2701
9255,39.2956
9256,39.3084
9257,39.3344
9258,39.3474
9259,39.3737
9260,39.387
9261,39.4003
9262,39.4271
9263,39.4542
9264,39.4817
9265,39.4955
9266,39.5234
9267,39.5518
9268,39.5661
9269,39.5805
9270,39.6093
9271,39.6237
9272,39.6525
9273,39.6671
9274,39.6818
9275,39.7114
9276,39.7263
9277,39.7563
9278,39.7713
9279,39.8017
9280,39.817
9281,39.8478
9282,39.8789
9283,39.9102
9284,39.9417
9285,39.9575
9286,39.9893
9287,40.0054
9288,40.0214
9289,40.0537
9290,40.0699
9291,40.1023
9292,40.1351
9293,40.1517
9294,40.1848
9295,40.2178
9296,40.2343
9297,40.2671
9298,40.3
9299,40.3334
9300,40.3504
9301,40.3846
9302,40.4188
9303,40.4359
9304,40.453
9305,40.4873
9306,40.5216
9307,40.5388
9308,40.556
9309,40.5905
9310,40.6077
9311,40.6423
9312,40.6596
9313,40.6943
9314,40.7116
9315,40.7463
9316,40.7635
9317,40.7979
9318,40.8151
9319,40.8496
9320,40.8843
9321,40.9016
9322,40.9363
9323,40.9536
9324,40.9883
9325,41.0056
9326,41.0229
9327,41.0401
9328,41.0744
9329,41.0915
9330,41.1086
9331,41.1256
9332,41.1598
9333,41.1939
9334,41.2109
9335,41.2448
9336,41.2787
9337,41.2955
9338,41.3123
9339,41.3458
9340,41.3625
9341,41.3957
9342,41.4122
9343,41.4452
9344,41.4617
9345,41.4944
9346,41.5269
9347,41.5431
9348,41.5592
9349,41.5914
9350,41.6233
9351,41.6391
9352,41.6707
9353,41.702
9354,41.7176
9355,41.7486
9356,41.764
9357,41.7947
9358,41.8099
9359,41.8402
9360,41.8552
9361,41.8702
9362,41.8999
9363,41.9294
9364,41.944
9365,41.9731
9366,41.9875
9367,42.0161
9368,42.0303
9369,42.0586
9370,42.0726
9371,42.1004
9372,42.128
9373,42.1417
9374,42.1689
9375,42.1823
9376,42.209
9377,42.2223
9378,42.2485
9379,42.2616
9380,42.2874
9381,42.3002
9382,42.3255
9383,42.3506
9384,42.363
9385,42.3753
9386,42.3998
9387,42.4119
9388,42.4359
9389,42.4478
9390,42.4714
9391,42.4831
9392,42.5062
9393,42.529
9394,42.5403
9395,42.5627
9396,42.5738
9397,42.5849
9398,42.6067
9399,42.6175
9400,42.6389
9401,42.6495
9402,42.6601
9403,42.6809
9404,42.6912
9405,42.7116
9406,42.7318
9407,42.7418
9408,42.7517
9409,42.7712
9410,42.7905
9411,42.8
9412,42.8188
9413,42.8281
9414,42.8374
9415,42.8557
9416,42.8647
9417,42.8737
9418,42.8914
9419,42.9089
9420,42.9175
9421,42.9346
9422,42.9431
9423,42.9598
9424,42.9681
9425,42.9845
9426,43.0006
9427,43.0085
9428,43.0243
9429,43.032
9430,43.0398
9431,43.0474
9432,43.0625
9433,43.0774
9434,43.0848
9435,43.0921
9436,43.1066
9437,43.1208
9438,43.1278
9439,43.1417
9440,43.1485
9441,43.1621
9442,43.1688
9443,43.182
9444,43.1886
9445,43.2015
9446,43.2079
9447,43.2205
9448,43.2329
9449,43.2451
9450,43.2512
9451,43.2631
9452,43.269
9453,43.2806
9454,43.2864
9455,43.2922
9456,43.3036
9457,43.3092
9458,43.3204
9459,43.3259
9460,43.3369
9461,43.3478
9462,43.3532
9463,43.3639
9464,43.3691
9465,43.3795
9466,43.39
9467,43.3951
9468,43.4002
9469,43.4053
9470,43.4152
9471,43.4202
9472,43.4252
9473,43.4302
9474,43.4399
9475,43.4494
9476,43.4542
9477,43.459
9478,43.4686
9479,43.478
9480,43.4871
9481,43.4916
9482,43.5007
9483,43.5054
9484,43.5101
9485,43.5189
9486,43.523
9487,43.5317
9488,43.5364
9489,43.5455
9490,43.5536
9491,43.5574
9492,43.566
9493,43.5708
9494,43.5756
9495,43.5832
9496,43.5894
9497,43.5931
9498,43.5976
9499,43.6073
9500,43.6157
9501,43.619
9502,43.6224
9503,43.6311
9504,43.6363
9505,43.6452
9506,43.6524
9507,43.6553
9508,43.6627
9509,43.6667
9510,43.6748
9511,43.6824
9512,43.6863
9513,43.6946
9514,43.7029
9515,43.7066
9516,43.7134
9517,43.7168
9518,43.7244
9519,43.7326
9520,43.7397
9521,43.7428
9522,43.7502
9523,43.7587
9524,43.7625
9525,43.7689
9526,43.7754
9527,43.7795
9528,43.7876
9529,43.7941
9530,43.7967
9531,43.7999
9532,43.8084
9533,43.8178
9534,43.8253
9535,43.8315
9536,43.8389
9537,43.8431
9538,43.8502
9539,43.8529
9540,43.8594
9541,43.8637
9542,43.8728
9543,43.8771
9544,43.884
9545,43.8903
9546,43.8984
9547,43.9027
9548,43.9094
9549,43.9119
9550,43.9197
9551,43.9302
9552,43.9348
9553,43.9416
9554,43.9482
9555,43.9527
9556,43.961
9557,43.9673
9558,43.9701
9559,43.9781
9560,43.9886
9561,43.9936
9562,44.0018
9563,44.0054
9564,44.0133
9565,44.022
9566,44.0259
9567,44.0334
9568,44.0419
9569,44.0468
9570,44.0562
9571,44.0646
9572,44.0685
9573,44.0766
9574,44.0852
9575,44.0894
9576,44.0984
9577,44.1079
9578,44.1175
9579,44.122
9580,44.1309
9581,44.1352
9582,44.144
9583,44.1486
9584,44.1532
9585,44.1628
9586,44.1727
9587,44.1776
9588,44.1872
9589,44.197
9590,44.202
9591,44.2125
9592,44.2234
9593,44.229
9594,44.2399
9595,44.2506
9596,44.2558
9597,44.2665
9598,44.2777
9599,44.2836
9600,44.2953
9601,44.301
9602,44.3119
9603,44.3227
9604,44.3337
9605,44.3395
9606,44.3514
9607,44.3574
9608,44.3692
9609,44.3749
9610,44.3861
9611,44.3976
9612,44.4491
9613,44.4897
9614,44.5228
9615,44.5316
9616,44.5569
9617,44.5755
9618,44.5962
9619,44.6241
9620,44.6323
9621,44.6384
9622,44.6464
9623,44.6511
9624,44.6545
9625,44.6605
9626,44.6787
9627,44.7004
9628,44.7167
9629,44.722
9630,44.7296
9631,44.7366
9632,44.7509
9633,44.7608
9634,44.7714
9635,44.7938
9636,44.8055
9637,44.8228
9638,44.8311
9639,44.8333
9640,44.8351
9641,44.8432
9642,44.8599
9643,44.8839
9644,44.8965
9645,44.9227
9646,44.949
9647,44.9597
9648,44.9726
9649,44.9752
9650,44.9805
9651,44.991
9652,44.9997
9653,45.0226
9654,45.0496
9655,45.0737
9656,45.0836
9657,45.0974
9658,45.109
9659,45.1244
9660,45.1487
9661,45.1628
9662,45.1934
9663,45.2104
9664,45.2382
9665,45.2476
9666,45.2594
9667,45.2622
9668,45.2707
9669,45.2905
9670,45.3036
9671,45.3336
9672,45.3702
9673,45.4049
9674,45.4178
9675,45.4276
9676,45.4417
9677,45.4528
9678,45.4665
9679,45.476
9680,45.502
9681,45.5352
9682,45.5687
9683,45.5845
9684,45.6082
9685,45.616
9686,45.6235
9687,45.6364
9688,45.6487
9689,45.6574
9690,45.6841
9691,45.702
9692,45.7384
9693,45.7571
9694,45.7886
9695,45.8102
9696,45.8189
9697,45.8277
9698,45.8415
9699,45.8584
9700,45.8844
9701,45.9009
9702,45.9402
9703,45.9642
9704,46.0072
9705,46.0235
9706,46.0595
9707,46.0685
9708,46.0898
9709,46.1108
9710,46.1334
9711,46.1477
9712,46.1851
9713,46.2326
9714,46.2745
9715,46.2907
9716,46.3186
9717,46.3442
9718,46.3571
9719,46.3845
9720,46.4155
9721,46.4506
9722,46.4884
9723,46.5073
9724,46.5421
9725,46.5729
9726,46.5879
9727,46.6187
9728,46.6349
9729,46.6689
9730,46.6868
9731,46.7046
9732,46.7391
9733,46.773
9734,46.7904
9735,46.8249
9736,46.8418
9737,46.8756
9738,46.8928
9739,46.91
9740,46.9449
9741,46.9623
9742,46.9973
9743,47.0321
9744,47.0668
9745,47.0842
9746,47.1191
9747,47.1366
9748,47.1717
9749,47.1892
9750,47.2242
9751,47.2418
9752,47.2768
9753,47.2943
9754,47.3294
9755,47.3469
9756,47.3644
9757,47.3995
9758,47.417
9759,47.4519
9760,47.4694
9761,47.5043
9762,47.5217
9763,47.5391
9764,47.5738
9765,47.6084
9766,47.6257
9767,47.6601
9768,47.6773
9769,47.7116
9770,47.7287
9771,47.7628
9772,47.7798
9773,47.7967
9774,47.8136
9775,47.8473
9776,47.8808
9777,47.8975
9778,47.9307
9779,47.9472
9780,47.9802
9781,47.9966
9782,48.0292
9783,48.0455
9784,48.0617
9785,48.0939
9786,48.1099
9787,48.1417
9788,48.1576
9789,48.1891
9790,48.2047
9791,48.2359
9792,48.2513
9793,48.2974
9794,48.3126
9795,48.3428
9796,48.3578
9797,48.3876
9798,48.4025
9799,48.4319
9800,48.4465
9801,48.4755
9802,48.4899
9803,48.5184
9804,48.5326
9805,48.5608
9806,48.5747
9807,48.6024
9808,48.6299
9809,48.6435
9810,48.6705
9811,48.6839
9812,48.7104
9813,48.7236
9814,48.7497
9815,48.7626
9816,48.7883
9817,48.8011
9818,48.8137
9819,48.8263
9820,48.8512
9821,48.8759
9822,48.8881
9823,48.9003
9824,48.9243
9825,48.9363
9826,48.9599
9827,48.9833
9828,48.9949
9829,49.0178
9830,49.0292
9831,49.0517
9832,49.0628
9833,49.0739
9834,49.0959
9835,49.1068
9836,49.1283
9837,49.139
9838,49.1602
9839,49.181
9840,49.1914
9841,49.2119
9842,49.222
9843,49.2422
9844,49.2522
9845,49.2621
9846,49.2819
9847,49.2917
9848,49.3015
9849,49.3209
9850,49.3305
9851,49.3495
9852,49.3684
9853,49.3778
9854,49.3964
9855,49.4149
9856,49.4241
9857,49.4332
9858,49.4513
9859,49.4603
9860,49.4781
9861,49.487
9862,49.4958
9863,49.5134
9864,49.5221
9865,49.5394
9866,49.5481
9867,49.5652
9868,49.5737
9869,49.5906
9870,49.599
9871,49.6158
9872,49.6241
9873,49.6407
9874,49.6489
9875,49.6653
9876,49.6734
9877,49.6897
9878,49.7059
9879,49.714
9880,49.7301
9881,49.7382
9882,49.7542
9883,49.7621
9884,49.7779
9885,49.7858
9886,49.8015
9887,49.8171
9888,49.8326
9889,49.8403
9890,49.848
9891,49.8633
9892,49.8709
9893,49.8861
9894,49.8937
9895,49.9088
9896,49.9163
9897,49.9312
9898,49.9461
9899,49.9535
9900,49.9682
9901,49.9756
9902,49.9829
9903,49.9975
9904,50.0121
9905,50.0193
9906,50.0338
9907,50.041
9908,50.0554
9909,50.0625
9910,50.0768
9911,50.084
9912,50.0981
9913,50.1052
9914,50.1193
9915,50.1263
9916,50.1404
9917,50.1474
9918,50.1544
9919,50.1683
9920,50.1752
9921,50.1891
9922,50.196
9923,50.2097
9924,50.2235
9925,50.2303
9926,50.244
9927,50.2508
9928,50.2644
9929,50.2712
9930,50.2847
9931,50.2914
9932,50.2982
9933,50.3049
9934,50.3183
9935,50.3249
9936,50.3382
9937,50.3449
9938,50.3581
9939,50.3647
9940,50.3778
9941,50.3844
9942,50.3974
9943,50.404
9944,50.417
9945,50.4234
9946,50.4363
9947,50.4427
9948,50.4556
9949,50.4619
9950,50.4747
9951,50.4874
9952,50.4937
9953,50.5063
9954,50.5188
9955,50.5313
9956,50.5376
9957,50.55
9958,50.5562
9959,50.5624
9960,50.5747
9961,50.5809
9962,50.5931
9963,50.5992
9964,50.6114
9965,50.6235
9966,50.6296
9967,50.6356
9968,50.6476
9969,50.6596
9970,50.6715
9971,50.6834
9972,50.6953
9973,50.7071
9974,50.713
9975,50.7247
9976,50.7363
9977,50.7479
9978,50.7538
9979,50.7653
9980,50.7769
9981,50.7826
9982,50.7941
9983,50.8055
9984,50.8112
9985,50.8226
9986,50.8339
9987,50.8396
9988,50.8509
9989,50.8621
9990,50.8677
9991,50.8789
9992,50.89
9993,50.9012
9994,50.9123
9995,50.9233
9996,50.9343
9997,50.9453
9998,50.9563
9999,50.9673
10000,50.9782
10001,50.9836
